RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
857727,13524,Physical,410 Severn Avenue,Suite 314,,Annapolis,MD,21403,USA,2020-03-19
857728,2624,Physical,Cedar Breaks National Monument,4730 South Highway 148,,Brian Head,UT,84719,USA,2020-03-19
857729,2624,Mailing,Cedar Breaks National Monument: Administrative Office,2390 West Highway 56,Suite #11,Cedar City,UT,84720,USA,2020-03-19
857730,2628,Physical,1808 CR 7950,,,Nageezi,NM,87037,USA,2020-03-19
857731,2628,Mailing,PO Box 220,,,Nageezi,NM,87037,USA,2020-03-19
857732,3137,Physical,410 Severn Avenue,Suite 314,,Annapolis,MD,21403,USA,2020-03-19
857733,2645,Physical,Cowpens National Battlefield,4001 Chesnee Hwy,,Gaffney,SC,29341,USA,2020-03-19
857734,2645,Mailing,Cowpens National Battlefield,338 New Pleasant Road,,Gaffney,SC,29341,USA,2020-03-19
857735,2650,Physical,113 St. Marys St W,,,St. Marys,GA,31558,USA,2020-03-19
857736,2650,Mailing,101 Wheeler St,,,St. Marys,GA,31558,USA,2020-03-19
857737,2652,Physical,6947 Riverview Road,,,Peninsula,OH,44264,USA,2020-03-19
857738,2652,Mailing,15610 Vaughn Road,,,Brecksville,OH,44141,USA,2020-03-19
857739,2665,Physical,40001 SR-9336,,,Homestead,FL,33034,USA,2020-03-19
857740,2669,Physical,151 Hwy 76,,,Harpers Ferry,IA,52146,USA,2020-03-19
857741,2677,Physical,40001 State Road 9336,,,Homestead,FL,33034,USA,2020-03-19
857742,2677,Mailing,40001 State Road 9336,,,Homestead,FL,33034,USA,2020-03-19
857743,2681,Physical,120 Laurel Street,,,Patchogue,NY,11772,USA,2020-03-19
857744,2698,Physical,Fort Point National Historic Site,"Building 999, Marine Drive",,San Francisco,CA,94129,USA,2020-03-19
857745,2698,Mailing,Fort Point National Historic Site,"Building 201, Fort Mason",,San Francisco,CA,94123,USA,2020-03-19
857746,2699,Physical,U.S. Highway 80,,,Savannah,GA,31410,USA,2020-03-19
857747,2699,Mailing,P.O. Box 30757,,,Savannah,GA,31410,USA,2020-03-19
857748,2709,Physical,13551 Fort Washington Road,,,Fort Washington,MD,20744,USA,2020-03-19
857749,2726,Physical,1 Park Road,,,Gustavus,AK,99826,USA,2020-03-19
857750,2726,Mailing,Glacier Bay National Park & Preserve,PO Box 140,,Gustavus,AK,99826,USA,2020-03-19
857751,2727,Physical,691 Scenic View Rd,,,Page,AZ,86040,USA,2020-03-19
857752,2727,Mailing,PO Box 1507,,,Page,AZ,86040,USA,2020-03-19
857753,13936,Physical,6200 North 22300 West,,,Promontory Summit,UT,84307,USA,2020-03-19
857754,13936,Mailing,P. O. Box 897,,,Brigham City,UT,84302,USA,2020-03-19
857755,13525,Physical,103 Headquarters Loop,,,Moose,WY,83012,USA,2020-03-19
857756,13525,Mailing,P.O. Box 170,,,Moose,WY,83012,USA,2020-03-19
857757,2753,Physical,1 Crater Rim Drive,,,Hawaii National Park,HI,96718,USA,2020-03-19
857758,2753,Mailing,P.O. Box 52,,,Hawaii National Park,HI,96718,USA,2020-03-19
857759,13945,Physical,114 Estates Lane,,,Hyde Park,NY,12538,USA,2020-03-19
857760,13945,Mailing,4097 Albany Post Rd,,,Hyde Park,NY,12538,USA,2020-03-19
857761,2759,Physical,8523 West State Highway 4,,,Beatrice,NE,68310,USA,2020-03-19
857762,2759,Mailing,8523 West State Highway 4,,,Beatrice,NE,68310,USA,2020-03-19
857763,2766,Physical,143 S. 3rd Street,,,Philadelphia,PA,19106,USA,2020-03-19
857764,2767,Physical,1215 IN-49,,,Porter,IN,46304,USA,2020-03-19
857765,2769,Physical,800 East Lakeshore Drive,,,Houghton,MI,49931,USA,2020-03-19
857766,2783,Physical,"440 Civic Center Plaza, Suite 300",,,Richmond,CA,94804,USA,2020-03-19
857767,2799,Physical,1 Park Place,,,Port Alsworth,AK,99653,USA,2020-03-19
857768,2799,Mailing,General Delivery,,,Port Alsworth,AK,99653,USA,2020-03-19
857769,13963,Physical,103 Orchard Street,,,New York,NY,10002,USA,2020-03-19
857770,2814,Physical,100 Ladybird Lane,,,Johnson City,TX,78636,USA,2020-03-19
857771,2814,Mailing,100 Lady Bird Lane #329,,,Johnson City,TX,78636,USA,2020-03-19
857772,2824,Physical,Mile .7 Headquarters Loop Road,,,Mesa Verde National Park,CO,81330,USA,2020-03-19
857773,2824,Mailing,PO Box 8,,,Mesa Verde National Park,CO,81330,USA,2020-03-19
857774,2829,Physical,Montezuma Castle Road,,,Camp Verde,AZ,86322,USA,2020-03-19
857775,2829,Mailing,P. O.  Box 219,,,Camp Verde,AZ,86322,USA,2020-03-19
857776,2866,Physical,Muir Woods National Monument,1 Muir Woods Rd,,Mill Valley,CA,94941,USA,2020-03-19
857777,2874,Physical,33 William Street,,,New Bedford,MA,02740     ,USA,2020-03-19
857778,2889,Physical,93 Delaware Avenue,,,Put-in-Bay,OH,43456,USA,2020-03-19
857779,2889,Mailing,PO Box 549,,,Put-in-Bay,OH,43456,USA,2020-03-19
857780,2856,Physical,1 Park Road,,,Petrified Forest,AZ,86028,USA,2020-03-19
857781,2856,Mailing,"1 Park Road, #2217",,,Petrified Forest,AZ,86028,USA,2020-03-19
857782,2900,Physical,Rainbow Bridge National Monument,Forbidding Canyon,,Lake Powell,UT,00000     ,USA,2020-03-19
857783,2900,Mailing,c/o Glen Canyon National Recreation Area,PO Box 1507,691 Scenic View Dr,Page,AZ,86040,USA,2020-03-19
857784,2902,Physical,470 Tredegar Street,,,Richmond,VA,23219,USA,2020-03-19
857785,2902,Mailing,3215 E. Broad Street,,,Richmond,VA,23223,USA,2020-03-19
857786,2915,Physical,2905 Hyde Street,,,San Francisco,CA,94109,USA,2020-03-19
857787,2915,Mailing,"2 Marina Boulevard, Building E, 2nd Floor",,,San Francisco,CA,94123,USA,2020-03-19
857788,2927,Physical,648 Route 32,,,Stillwater,NY,12170,USA,2020-03-19
857789,2957,Physical,1212 West Montgomery Road,,,Tuskegee Institute,AL,36088,USA,2020-03-19
857791,15112,Default,2200 E Palisade Dr.,PO Box 650070,,Sterling,UT,84665,USA,2020-03-19
857792,15152,Default,496 E. Main,,,Vernal,UT,84078,USA,2020-03-19
857793,14528,Default,PO Box 609,,,Moab,UT,84532,USA,2020-03-19
857794,15101,Default,50 W. Capitol Ave,,,Fillmore,UT,84631,USA,2020-03-19
857795,15100,Default,4400 Center St.,,,Provo,UT,84601,USA,2020-03-19
857796,15147,Default,13312 West 1075 South,PO Box 440,,Magna,UT,84044,USA,2020-03-19
857797,15113,Default,405 W. 300 S. ,,,Hyrum,UT,84319,USA,2020-03-19
858214,2610,Mailing,National Capital Parks-East,1900 Anacostia Drive SE,,Washington,DC,20020,USA,2020-03-19
858633,3118,Default,Rio Puerco Field Office,100 Sun Avenue NE ,Suite 330,Albuquerque,NM,87109,USA,2020-03-19
858634,3118,Default,Rio Puerco Field Office ,,,,NM,,USA,2020-03-19
858635,12737,Mailing,1416 E Main St,,,Murfreesboro,TN,37132,USA,2020-03-19
859338,13962,Mailing,67 Kirk Street,,,Lowell,MA,01852     ,USA,2020-03-19
860321,14909,Mailing,P.O. Box 1719,,,Beaufort,SC,29901,USA,2020-03-19
860597,16489,Default,,,,Banks,ID,83602,USA,2020-03-19
860736,120,Default,Bonneville County Parks & Recreation Department,County Courthouse,,Idaho Falls,ID,83402,USA,2020-03-19
861,1789,Default,Spokane District Office ," 1103 N Fancher Road "," ",Spokane,WA,99212,USA,2020-03-19
861172,13965,Mailing,Mary McLeod Bethune Council House National Historic Site,1318 Vermont Avenue NW,,Washington,DC,20005,USA,2020-03-19
861771,16490,Default,BLM Challis Field Office,"721 East Main Avenue, Suite 8",,Challis,ID,83226,USA,2020-03-19
862637,16494,Default,Pocatello Field Office,4350 Cliffs Drive,,Pocatello,ID,83204,USA,2020-03-19
865416,16508,Default,Bureau of Land Management,El Centro Field Office,1661 South 4th Street,El Centro,CA,92243,USA,2020-03-19
865556,16509,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2020-03-19
865557,16510,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2020-03-19
865559,16511,Default,Upper Snake Field Office,1405 Hollipark Drive,,Idaho Falls,ID,,USA,2020-03-19
865560,16512,Default,3815 N Schreiber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865561,16513,Default,3815 N Schreiber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865562,16514,Default,3815 N Schreiber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865563,16515,Default,3815 N Scrieber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865564,16516,Default,3815 N Schreiber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865565,16519,Default,3815 N Schreiber Way,,,Coeur d'Alene ,ID,83815,USA,2020-03-19
865566,16520,Default,3815 N Schreiber Way,,,Coeur d'Alene,ID,83815,USA,2020-03-19
865567,16522,Default,Eastern Interior Field Office ,222 University Avenue,,Fairbanks,AK,99079,USA,2020-03-19
865722,16525,Default,,,,Laveen Village,AZ,85339,USA,2020-03-19
865724,16527,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville ,CA,96130,USA,2020-03-19
865873,16530,Default,Bureau of Land Management,Little Snake Field Office,455 Emerson Street,Craig,CO,81625,USA,2020-03-19
865874,16531,Default,Bureau of Land Management,Little Snake Field Office,455 Emerson Street,Craig,CO,81625,USA,2020-03-19
865875,16532,Default,,,,Butte,MT,,USA,2020-03-19
866411,16533,Default,Tres Rios Field Office,29211 Highway 184,,Dolores,CO,81323,USA,2020-03-19
866412,16534,Default,Tres Rios Field Office,29211 Highway 184,,Dolores,CO,81323,USA,2020-03-19
866413,16535,Default,San Luis Valley Field Office,1313 East Highway 160,,Monte Vista,CO,81144,USA,2020-03-19
866414,16536,Default,San Luis Valley Field Office,1313 E. Highway 160,,Monte Vista ,CO,81144,USA,2020-03-19
866415,16537,Default,Kremmling Field Office,2103 East Park Avenue,,Kremmling,CO,80459,USA,2020-03-19
866417,16539,Default,Colorado River Valley Field Office,2300 River Frontage Road,,Silt,CO,81652,USA,2020-03-19
866418,16540,Default,,,,Gunnison,CO,81230,USA,2020-03-19
866419,16541,Default,Uncompahgre Field Office: 2465 South Townsend Avenue,"Montorese, 81401",Tres Rios Field Office: 29211 Highway 184,Dolores,CO,81323,USA,2020-03-19
866420,16543,Default,Grand Junction Field Office,2815 H road,,Grand Junction,CO,81506,USA,2020-03-19
866589,16545,Default,,,,,AZ,,USA,2020-03-19
866592,16548,Default,Colorado River Valley Field Office,2300 River Frontage Road,,Silt,CO,81652,USA,2020-03-19
866594,16550,Default,Central Montana District Office,Lewistown Field Office,920 NE Main St.,Lewistown,MT,59457,USA,2020-03-19
866595,16551,Default,Central Montana District Office,Lewistown Field Office,920 NE Main,Lewistown,MT,59457,USA,2020-03-19
866596,16552,Default,Central Montana District Office,Lewistown Field Office,920 NE Main,Lewistown,MT,59457,USA,2020-03-19
866605,16556,Default,455 Emerson Street,,,Craig,CO,81625,USA,2020-03-19
866608,16559,Default,455 Emerson Street,,,Craig,CO,81625,USA,2020-03-19
866609,16560,Default,455 Emerson Street,,,Craig,CO,81625,USA,2020-03-19
866611,16562,Default,,,,,CO,,USA,2020-03-19
866612,16563,Default,San Luis Valley Field Office,1313 E. Highway 160,,Monte Vista,CO,81144,USA,2020-03-19
866616,16567,Default,White River Field Office,220 E. Market Street ,,Meeker,CO,81641,USA,2020-03-19
866617,16568,Default,2815 H road,,,Grand Junction ,CO,81506,USA,2020-03-19
866784,16569,Default,Billings Field Office,5001 Southgate Drive,,Billings,MT,59101,USA,2020-03-19
866785,16570,Default,Billings Field Office ,5001 Southgate Drive,,Billings,MT,59101,USA,2020-03-19
866786,16571,Default,Dillon Field Office,1005 Selway Drive,,Dillon,MT,59725,USA,2020-03-19
866787,14925,Default,Challis Field Office,,,,ID,,USA,2020-03-19
866788,16572,Default,Bureau of Land Management,Redding Field Office,6640 Lockheed Drive,Redding,CA,96002,USA,2020-03-19
866790,16574,Default,Bureau of Land Management,Redding Field Office,6640 Lockheed Drive,Redding,CA,96002,USA,2020-03-19
866791,16575,Default,Bureau of Land Management,6640 Lockheed Drive,,Redding,CA,96002,USA,2020-03-19
866792,16576,Default,Bureau of Land Management,Ukiah Field Office,"2550 North State Street, Suite 2",Ukiah,CA,95482,USA,2020-03-19
866793,16577,Default,Grand Junction Field Office,2815 H road,,Grand Junction ,CO,81506,USA,2020-03-19
866794,16578,Default,Bureau of Land Management,Little Snake Field Office,455 Emerson Street,Craig,CO,81625,USA,2020-03-19
866795,16579,Default,Grand Junction Field Office,2815 H Road,,Grand Junction,CO,81506,USA,2020-03-19
866796,16580,Default,,,,Grand Junction ,CO,,USA,2020-03-19
866797,16581,Default,Bureau of Land Management ,Grand Junction Field Office,2815 H Road,Grand Junction,CO,81506,USA,2020-03-19
866798,16582,Default,Bureau of Land Management,Grand Junction Field Office,2815 H Road,Grand Junction,CO,81506,USA,2020-03-19
866940,16583,Default,,,,Fruita,CO,,USA,2020-03-19
866942,16586,Default,Grand Junction Field Office,2815 H Road,,Grand Junction,CO,81506,USA,2020-03-19
866943,16587,Default,San Luis Valley Field Office,1313 E. Highway 160,,Monte Vista,CO,81144,USA,2020-03-19
866944,16588,Default,Grand Junction Field Office,2815 H road,,Grand Junction,CO,81506,USA,2020-03-19
866945,16589,Default,Colorado  River Valley Field Office ,2300 River Frontage Road,,Silt,CO,81652,USA,2020-03-19
866946,16590,Default,Missoula Field Office,3255 Fort Missoula Road,,Missoula,MT,59804,USA,2020-03-19
866947,16591,Default,Missoula Field Office,3255 Fort Missoula Road,,Missoula,MT,59804,USA,2020-03-19
867,1810,Default,,,,Spring Creek,NV,89815,USA,2020-03-19
867119,16595,Default,Challis Field Office,411 Clinic Road,,,ID,83226,USA,2020-03-19
867563,16597,Default,Miles City Field Office,111 Garryowen Rd,,"  Miles City",MT,59301,USA,2020-03-19
867564,16598,Default,Jumbo Way,,,Washoe Valley,NV,89704,USA,2020-03-19
867565,16599,Default,5665 Morgan Mill Road,,,Carson City,NV,89701,USA,2020-03-19
867566,16600,Default,Eastern Interior Field Office,Access at Milepost 57.1 on Elliot Highway,,Fairbanks,AK,,USA,2020-03-19
867567,16601,Default,Eastern Interior Field Office,"Access at Colorado Creek Trailhead, Milepost 57.1, Elliot Highway",,Fairbanks,AK,,USA,2020-03-19
867568,16602,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2020-03-19
867569,16603,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2020-03-19
867570,16604,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2020-03-19
867714,16605,Default,Eastern Interior Field Office,"Eagle Summit Wayside, Milepost 107.1 Steese Highway",,Fairbanks,AK,,USA,2020-03-19
867721,16606,Default,Glenallen Field Office,"Access either end at Paxson, AK or Cantwell, AK",,,AK,,USA,2020-03-19
867722,141,Default,Bureau of Land Management,Fairbanks District Office," 1150 University Avenue",Fairbanks,AK,99709,USA,2020-03-19
867723,141,Default,Central Yukon Field Office ,,,,AK,,USA,2020-03-19
867724,16607,Default,Medford District Office,3040 Biddle Road ,,Medford,OR,97504,USA,2020-03-19
867725,16608,Default,Glenallen Field Office,Richardson Highway (AK-4),,Glenallen,AK,,USA,2020-03-19
867726,16609,Default,Grants Pass Interagency Office,2164 NE Spalding Avenue ,,Grants Pass,OR,97526,USA,2020-03-19
867727,16610,Default,Taos Field Office,Wild Rivers Visitor Center,1120 Cerro Road,Cerro,NM,87519,USA,2020-03-19
867729,16612,Default,Tucson Field Office,3201 E. Universal Way,,Tucson,AZ,85756,USA,2020-03-19
867730,16613,Default,Medford District Office,3040 Biddle Road ,,Medford,OR,97504,USA,2020-03-19
867731,16614,Default,Grants Pass Interagency Office,2164 NE Spalding Avenue ,,Grants Pass,OR,97526,USA,2020-03-19
867733,16618,Default,,,,Ajo,AZ,,USA,2020-03-19
867734,16619,Default,Tucson Field Office,3201 E. Universal Way,,Tucson,AZ,85756,USA,2020-03-19
867736,16621,Default,Lower Sonoran Field Office,21605 N. 7th Ave,,Phoenix,AZ,85027,USA,2020-03-19
867737,16622,Default,Lower Sonoran Field Office,21605 North 7th Ave,,Phoenix,AZ,85027,USA,2020-03-19
867739,16625,Default,Glenallen Field Office,"Denali Highway, milepost 19.5",,Paxson,AK,,USA,2020-03-19
867742,16627,Default,Glenallen Field Office,"Tangle Lakes Campground, Milepost 21.5",,Paxson,AK,,USA,2020-03-19
867743,16628,Default,Glenallen Field Office,Denali Highway milepost 131,,Cantwell,AK,,USA,2020-03-19
867884,16629,Default,Tucson Field Office,3201 E. Universal Way,,Tucson,AZ,85756,USA,2020-03-19
867887,16631,Default,Glenallen Field Office,Milepost 169.5 Richardson Highway (AK-4),,Paxson,AK,,USA,2020-03-19
867888,16634,Default,Glenallen Field Office,Milepost 61.8 Richardson Highway,,Tonsina,AK,,USA,2020-03-19
867903,16635,Default,Battle Mountain District,50 Bastian Road,,Battle Mountain ,NV,89820,USA,2020-03-19
867904,16636,Default,Glenallen Field Office,Milepost 47 on Richardson Highway (AK-4),,Tonsina,AK,,USA,2020-03-19
867905,16637,Default,Glenallen Field Office,Milepost 101.5  Richardson Highway,,Copper Center,AK,,USA,2020-03-19
867906,16638,Default,Glenallen FIeld Office,Milepost 217.3 Richardson Highway,,Delta Junction,AK,,USA,2020-03-19
867907,16639,Default,Glenallen Field Office,(Milepost 12.3 S. Edgerton Hwy)Highway (AK-10),,Chitina,AK,,USA,2020-03-19
867909,16642,Default,Eastern Interior Field Office ,Mile 27.7 on the Elliott Highway ,,Fairbanks,AK,,USA,2020-03-19
867914,16643,Default,Glenallen Field Office,Milepost 23.5 S. Edgerton Hwy,,Chitina,AK,,USA,2020-03-19
867915,16645,Default,Northwest Oregon District Office,"1717 Fabry Road, SE",,Salem,OR,97306,USA,2020-03-19
867916,16647,Default,Dillon Field Office,1005 Selway Dr.,,Dillon,MT,59725,USA,2020-03-19
867917,16648,Default,Glenallen Field Office,Milepost 141 Richardson Highway,,Gulkana,AK,,USA,2020-03-19
867918,16651,Default,Havre Field Office,3990 Highway 2 West,,Havre,MT,59501,USA,2020-03-19
867919,16652,Default,Eastern Interior Field Office ,White Mountains National Recreation Area,,Fairbanks,AK,,USA,2020-03-19
868,1811,Default,Arizona Strip Field Office,,,,AZ,84790,USA,2020-03-19
868061,16654,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2020-03-19
868062,16655,Default,Eastern Interior Field Office,Colorado Creek Trailhead ,Milepost 57.1 Elliot Highway,Fairbanks,AK,,USA,2020-03-19
868063,16657,Default,Eastern Interior Field Office,McKay Creek Trailhead,Milepost 42.5 Steese Highway,Fairbanks,AK,,USA,2020-03-19
868064,16658,Default,Organ Mountains Desert Peaks National Monument,Las Cruces District Office,1800 Marquess Street,Las Cruces,NM,88005,USA,2020-03-19
868066,16659,Default,Sloan Canyon National Conservation Area,1000 Nawghaw Poa Road,,,NV,89044,USA,2020-03-19
868077,16662,Default,Medford District Office,3040 Biddle Road ,,Medford,OR,97504,USA,2020-03-19
868078,16663,Default,438 NV-206,,,Gardnerville,NV,89460,USA,2020-03-19
868085,16664,Default,4700 BLM Road,,,Anchorage,AK,99507,USA,2020-03-19
868291,16667,Default,Highway 93 South,,,Jackpot,NV,89825,USA,2020-03-19
868292,16668,Default,,,,,AZ,,USA,2020-03-19
869,1814,Default,Elko District Office,3900 E. Idaho Street,,Elko,NV,89801,USA,2020-03-19
869028,16674,Default,,,,Grand Junction ,CO,,USA,2020-03-19
869873,1015,Default,,,,,SD,,USA,2020-03-19
869874,1015,Default,,,,,MT,,USA,2020-03-19
869875,1019,Default,,,,,MT,,USA,2020-03-19
869876,1019,Default,,,,,ID,,USA,2020-03-19
869877,1038,Default,,,,,AR,,USA,2020-03-19
869878,1066,Default,,,,,CA,,USA,2020-03-19
869879,1076,Default,,,,,CA,,USA,2020-03-19
869880,1031,Default,,,,,UT,,USA,2020-03-19
869881,1068,Default,,,,,CA,,USA,2020-03-19
869882,1058,Default,,,,,WY,,USA,2020-03-19
869883,1903,Default,,,,,IL,,USA,2020-03-19
869884,1105,Default,,,,,OR,,USA,2020-03-19
869885,1097,Default,,,,,NM,,USA,2020-03-19
869886,1013,Default,,,,,MT,,USA,2020-03-19
869887,1093,Default,,,,,NM,,USA,2020-03-19
869888,1093,Default,,,,,AZ,,USA,2020-03-19
869889,1078,Default,,,,,IL,,USA,2020-03-19
869890,14488,Default,,,,,ID,,USA,2020-03-19
869891,1029,Default,,,,,NV,,USA,2020-03-19
869892,1029,Default,,,,,CA,,USA,2020-03-19
869893,1029,Default,,,,,UT,,USA,2020-03-19
869894,2025,Default,,,,,CA,,USA,2020-03-19
869895,2025,Default,,,,,NV,,USA,2020-03-19
869897,1699,Default,,,,,AL,,USA,2020-03-19
869898,14489,Default,,,,,FL,,USA,2020-03-19
869899,1120,Default,,,,,WA,,USA,2020-03-19
869900,1113,Default,,,,,OR,,USA,2020-03-19
869901,1113,Default,,,,,ID,,USA,2020-03-19
869902,1085,Default,,,,,MN,,USA,2020-03-19
869903,1064,Default,,,,,CA,,USA,2020-03-19
869904,1026,Default,,,,,ID,,USA,2020-03-19
869905,1040,Default,,,,,GA,,USA,2020-03-19
869906,1079,Default,,,,,OH,,USA,2020-03-19
869907,1035,Default,,,,,WY,,USA,2020-03-19
869908,1035,Default,,,,,UT,,USA,2020-03-19
869909,1100,Default,,,,,NM,,USA,2020-03-19
869910,1017,Default,,,,,MT,,USA,2020-03-19
869911,1012,Default,,,,,ID,,USA,2020-03-19
869912,1063,Default,,,,,CA,,USA,2020-03-19
869913,1032,Default,,,,,UT,,USA,2020-03-19
869914,1044,Default,,,,,MS,,USA,2020-03-19
869915,1049,Default,,,,,TX,,USA,2020-03-19
869916,1080,Default,,,,,IN,,USA,2020-03-19
869917,1112,Default,,,,,OR,,USA,2020-03-19
869918,1054,Default,,,,,CO,,USA,2020-03-19
869919,1089,Default,,,,,VT,,USA,2020-03-19
869920,1089,Default,,,,,NY,,USA,2020-03-19
