AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"Learn about the uses of wild mushrooms, how to distinguish between edible and non-edible species; we will collect edible mushrooms. Bring a small collecting knife and bags/baskets.<br /><br />October 19, 2018 ",56,Tour
62,Num of Steps,4000,56,Tour
66,Physical Effort,Moderate,56,Tour
95,Tour Days / Hours Description,10/19/2018 ,56,Tour
96,Tour Days of Week,Friday,56,Tour
1,Accessibility,None.,57,Tour
3,Amenities,Restrooms available at the office.,57,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,57,Tour
21,Distance (miles),1.5,57,Tour
43,Important Information,"<ul><li>This hike will intoduce kids to the outdoor environment of winter.<li>Date: March 27,2015<li>Children 12 and older are welcome to participate with adult supervision.  This hike leave promptly from the ranger district office at scheduled time (0900).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.",57,Tour
49,Long Description,"<b> Date: March 27, 2015</b> Location to be announced. Experience winter in the high elevations and learn about winter ecology and wildlife in an area shaped by a series of volcanic eruptions. Kids 12 years of age and older are welcome with an adult or guardian. Snowshoes not provided.",57,Tour
62,Num of Steps,0,57,Tour
66,Physical Effort,Easy,57,Tour
95,Tour Days / Hours Description,"March 27, 2015",57,Tour
1,Accessibility,None.,58,Tour
3,Amenities,Restroom at Ranger Station before hike begins or at Longbow Campground.,58,Tour
19,Directions To Tour,Tour begins at the Sweet Home Ranger District at 9:00 am.,58,Tour
21,Distance (miles),2,58,Tour
43,Important Information,"Come prepared for a day in the woods.  Bring lunch, water, and good footwear.  This hike leaves at 9:00 a.m. from the Sweet Home Range District.",58,Tour
49,Long Description,"Learn about the uses of wild mushrooms, how to distinguish between edible and non-edible species; we will collect edible mushrooms and have a cooking demonstration at Longbow in the afternoon. Bring a small collecting knife and bags/baskets.   <br /><br />October 26, 2018",58,Tour
62,Num of Steps,0,58,Tour
66,Physical Effort,Moderate,58,Tour
95,Tour Days / Hours Description,10/26/2018,58,Tour
96,Tour Days of Week,Friday,58,Tour
1,Accessibility,None.,59,Tour
3,Amenities,Restrooms available at the office.,59,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,59,Tour
21,Distance (miles),7,59,Tour
43,Important Information,"<ul><li>Trip Leader: Tony Farque.<li>Date:June 6,2014</<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...</ul>",59,Tour
49,Long Description,"<b><font color=#ff0000><p>June 6,2014.</p></font></b><br><br> Explore what early travel was like in the forest on the historic toll road that once linked the Willamette Valley to eastern Oregon. Hike is mostly downhill.",59,Tour
62,Num of Steps,0,59,Tour
66,Physical Effort,Moderate,59,Tour
95,Tour Days / Hours Description,June 6 - 0800,59,Tour
1,Accessibility,None,60,Tour
3,Amenities,Restrooms available at the office.,60,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,60,Tour
21,Distance (miles),4,60,Tour
43,Important Information,"<ul><li>Trip Leader: Alice Smith.<li>Date: July 24, 2015<li>Start Time: 8:00 a.m.<li>This hike leave promptly from the ranger district office at scheduled time (8:00 a.m.).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.</ul>",60,Tour
49,Long Description,"<b> Date July 24, 2015;</b> A steep but beautiful hike. This 2 mile trail acsends 1,600 feet in elevation through old growth forest and meadow before switchbacking to the summit of the Middle Pyramid. Lots of wildflowers and a spectacular view! ",60,Tour
62,Num of Steps,0,60,Tour
66,Physical Effort,Difficult,60,Tour
95,Tour Days / Hours Description,"July 24, 2015",60,Tour
1,Accessibility,None.,61,Tour
3,Amenities,Restroom at Ranger Station before hike begins.,61,Tour
19,Directions To Tour,Tour begins at Sweet Home Ranger Station.,61,Tour
21,Distance (miles),2,61,Tour
43,Important Information,"This tour leaves the Ranger District at 0900. Please come prepared for a day on the river with appropriate clothing, footwear for wading, water and a lunch.",61,Tour
49,Long Description,"Enjoy a sunny day on the river, while learning about the origin and identification of our multi-colored river rocks. Requires stable footing for wading up to one mile in the river. Please come prepared for a day on the river, including good footwear for wading, lunch and water. Feel free to bring a rock identification book, a rock hammer and a hand lens.<br /><br />August 17, 2018",61,Tour
62,Num of Steps,4000,61,Tour
66,Physical Effort,Moderate,61,Tour
95,Tour Days / Hours Description,8/17/2018,61,Tour
1,Accessibility,None.,62,Tour
3,Amenities,Restrooms available at the office.,62,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,62,Tour
21,Distance (miles),3,62,Tour
43,Important Information,"<ul><li>Trip Leader: Tiffany Young<li>Date: Oct 16 2015<li>This hike leave promptly from the ranger district office at scheduled time (9:00 a.m.).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.</ul>",62,Tour
49,Long Description,"<b> Date: October 16, 2015</b> The first half of this hike involves learning basic mushroom identification techniques with a focus on distinguishing between edible and non-edible species. Enjoy mushroom collection during the second half. A bucket or basket and a small cutting knife are recommended. Involves climbing over logs and hiking on rocky trails. Bring waterproof boots.",62,Tour
66,Physical Effort,Moderate,62,Tour
95,Tour Days / Hours Description,"Oct 16, 2015",62,Tour
1,Accessibility,None.,64,Tour
3,Amenities,Restrooms available at the office.,64,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,64,Tour
21,Distance (miles),4,64,Tour
43,Important Information,"<ul><li>Explore what early travel was like in the forest on the historic toll road that once linked the Willamette Valley to eastern Oregon.<li>Date: March 06,2015<li> This hike leave promptly from the ranger district office at scheduled time (9:00 a.m.).  Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc.</ul>",64,Tour
49,Long Description,"<b> Date: March 6, 2015 </b> Explore what early travel was like in the forest on the historic toll road that once linked the Willamette Valley to eastern Oregon. The exact route will depend on snow conditions. This hike is for adults only. Snowshoes not provided. <br />Meet at SHRD 9 a.m.  Leader: Tiffany Young tayoung@fs.fed.us",64,Tour
66,Physical Effort,Moderate,64,Tour
95,Tour Days / Hours Description,"March 06, 2015",64,Tour
1,Accessibility,None.,65,Tour
3,Amenities,Restrooms available at the office.,65,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,65,Tour
21,Distance (miles),6,65,Tour
43,Important Information,"<ul><li>Trip Leader: Tony Farque.<li>Date:  Tue Jul 3 2014<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...</ul>",65,Tour
49,Long Description,"<b> Date: July 3, 2014 </b> Explore the cultural history, wildflowers, panoramic views and geologic formations that surround these two landmarks. Trail is rocky and uneven in places.",65,Tour
62,Num of Steps,0,65,Tour
66,Physical Effort,Difficult,65,Tour
95,Tour Days / Hours Description," Tue Jul 3 2014",65,Tour
1,Accessibility,None.,66,Tour
3,Amenities,Restrooms available at the office.,66,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,66,Tour
21,Distance (miles),5,66,Tour
43,Important Information,"This hike leaves from the ranger district office at scheduled time 8:00 a.m.  Come prepared for a WET day in the forest.  Bring lunch, water, rain gear, and waterproof boots. ",66,Tour
49,Long Description,"Geology, cultural history and botany await discovery. Explore a scenic, unique and diverse landscape with an 8,000-year old cultural context. <br /><br />September 8, 2017",66,Tour
62,Num of Steps,0,66,Tour
66,Physical Effort,Moderate,66,Tour
95,Tour Days / Hours Description,Sept 8 2017,66,Tour
1,Accessibility,None.,67,Tour
3,Amenities,Restrooms available at the office.,67,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,67,Tour
21,Distance (miles),2,67,Tour
43,Important Information,"<ul><li>Trip Leader: Tiffany Young.<li>Date: Not Offered This year<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc...</ul>",67,Tour
49,Long Description,"<b><font color=#ff0000><p>Not Offered This year.</p></font></b><br><br> Birdwatching for beginners at Park locations.  Learn how to identify birds by sight and sound, along with learning habitat for resident and migratory species. Dont forget your binoculars!",67,Tour
62,Num of Steps,0,67,Tour
66,Physical Effort,Easy,67,Tour
95,Tour Days / Hours Description,April 19th - 0630,67,Tour
1,Accessibility,None,68,Tour
3,Amenities,Restrooms available at the office and pit toilets possibly along the way.,68,Tour
19,Directions To Tour,All tours begin at the Sweet Home Ranger District.,68,Tour
21,Distance (miles),2,68,Tour
43,Important Information,"<ul><li>Trip Leader: Alice Smith<li>This hike leaves promptly from the ranger district office at scheduled time.  <li>Please come prepared for a day in the forest, lunch, water, appropriate clothes, etc Return times vary but are usually between 3 and 4 pm. </ul>",68,Tour
