AttributeID,AttributeName,AttributeValue,EntityID,EntityType
18,Direction,"From Lone Pine, turn west onto Whitney Portal Rd then turn left onto the Horsehoe Meadows Rd to roads end",520,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_16_HorseshoeMeadows.pdf target=_blank>Click Here</a>.<p>Cottonwood Lakes Area:<ul><li>No campfires in the Cottonwood Lakes basin or above 10,400 ft.<li>Bear containers are required for storage of food and trash. <li>Check the area map for the correct trail name. Trips going toward Cottonwood Pass are a different reservation.<li>Fishing season is open July 1 to November 15. Lakes 1<li>4 and their tributaries are catch and release, barbless hooks; other lakes in the basin are bag limit of 5.<li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep. <li>Not recommended for stock between lakes 1 and 2; or South Fork of Cottonwood Creek.<li> John Muir Wilderness regulations apply.<li> Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes, Cross Country permit to hike to Mt Langley; no night box permit pickup)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20896&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Cottonwood+Lakes+Trail target=_blank>Cottonwood Lakes</a>.",520,PermitEntrance
49,Long Description,"At the southern tip of the John Muir Wilderness, Cottonwood Lakes Basin has many pristine lakes and creeks located between Mount Langley and Cirque Peak. Side trails branch to Muir Lake, Hidden Lake, South Fork Lakes, Circe Lake, Long Lake and High Lake. Cottonwood Lakes are home to Californias state fish, the golden trout. Climbing over New Army Pass provides access to the southern portion of Sequoia National Park. This is an active bear area so you must use bear resistant food storage containers to secure your food and refuse.  Quotas are diffrent for Cottonwood Pass trail and other area trails.  Please refer to the area map for trail names.",520,PermitEntrance
18,Direction,"This campsite is reachable from the Locator Lake Trailhead, located on the north shore of Kabetogama Lake.  Follow the trail, 1.9-miles, to Locator Lake.  The Locator Lake canoe (48 32.374, -093 00.680), is located at the end of the trail and is necessary to reach the Locator Lake campsite - located .7-mile east on the north shore of Locator Lake.<p>7 canoes and 2 rowboats are stationed here: 1 canoe Locator, 1 War Club, 1 Quill, 1 Loiten, 3 day use, 2 rowboat day use. The canoes stationed at Locator Lake are necessary to access each of these lakes: War Club, Quill, and Loiten Lakes.<p>Check the parks website, www.nps.gov/voya, or stop in at a park visitor center for trail maps.   If no bear pole is available at this site, you must provide your own rope and equipment to hang your food 10 up and 4 out from a tree.  If a canoe or rowboat is associated with this site, you must obtain a key from one of the parks three visitor centers during business hours.  All canoes and rowboats are locked and chained.  Special regulations are in place to prevent the spread of invasive aquatic species. Use artificial bait only, no privately-owned watercraft, and no float plane landings are allowed.",524,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,53,PermitEntrance
18,Direction,"This campsite is reachable from the Ek Bay Trailhead, located in Lost Bay (Kabetogama Lake).  Follow the trail 1-mile north.  There is no canoe associated with this campsite.<p>Check the parks website, www.nps.gov/voya, or stop in at a park visitor center for trail maps.   If no bear pole is available at this site, you must provide your own rope and equipment to hang your food 10 up and 4 out from a tree.  If a canoe or rowboat is associated with this site, you must obtain a key from one of the parks three visitor centers during business hours.  All canoes and rowboats are locked and chained.  Special regulations are in place to prevent the spread of invasive aquatic species. Use artificial bait only, no privately-owned watercraft, and no float plane landings are allowed.",532,PermitEntrance
43,Important Information,Must camp ALL NIGHTS on Saganaga Lake. Paddle day trips beyond Saganaga allowed. 25 Horse Power limit only with proper motor permits. No motors west of American Point.,54,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,55,PermitEntrance
43,Important Information,"<b>Condon Peak All-Terrain Vehicle (ATV) Permit:</b> Every ATV or Utility Terrain Vehicle (UTV) entering Condon Peaks trail network is required to have a permit. The permit cost is $10 and allows the ATV/UTV driver, age 16 and older, access to the route network at Condon Peak for seven days from the date of entry.<br><br><b>Clear Creek Vehicle Permit:</b> Vehicles entering the Clear Creek Management Area, including the Condon Peak campground and trailhead, are required to have a Clear Creek Vehicle Permit. The permit is $5 per vehicle and allows the vehicle to enter the Clear Creek Management Area for seven days from the date of entry. Each vehicle must display the permit on its dash while in the Clear Creek Management Area.",555,PermitEntrance
49,Long Description,"Entrance is located on Clear Creek Road, right off Los Gatos-Coalinga Road.  Clear Creek Road bisects the management area.",555,PermitEntrance
43,Important Information,"<b>Serpentine Area of Critical Environmental Concern (ACEC) Permit:</b> This free permit allows an individual to access the Serpentine ACEC within the Clear Creek Management Area for the duration of one day. Each person, regardless of age, entering the Serpentine ACEC is required to have a permit on their person. An individual is allowed a total of five permits per calendar year.If you are purchasing a permit for the weekend, it is necessary to call the Bureau of Land Managements Central Coast Field Office during normal business hours, Monday Friday, 7:30 a.m. to 4:00 p.m. at (831) 582-2200 for the combination to the ACEC entrance gate.",556,PermitEntrance
49,Long Description,Access to the ACEC Area is limited to 5 visits per calendar year.,556,PermitEntrance
43,Important Information,"Visitors will need to check in for their trip at the Albright Visitor Center located in Mammoth Hot Springs, 5 miles south of the North Entrance.  Rangers will give you directions for staging your trip.  Schedule your check-in 48 hours in advance by calling 307-344-2263. You must check in before 4 p.m. on the first day of your trip.",557,PermitEntrance
43,Important Information,"Visitors will stage their trip outside the East Entrance, which is located approximately 60 miles west of Cody, WY.  Visitors will need to check in with a ranger at the entrance station. Schedule your check-in 48 hours in advance by calling 307-587-2682. You must check in before 4 p.m. on the first day of your trip. There will be no refunds or rescheduling due to weather or avalanche conditions.",558,PermitEntrance
43,Important Information,"Visitors will stage their trip at Flagg Ranch, which is several miles south of the park entrance and approximately 55 miles north of Jackson, WY.  Visitors are encouraged to check Grand Teton National Parks road conditions report for up-to-date road conditions: (307) 739-3682.  Visitors will need to check in with a ranger at the entrance station. Schedule your check-in 48 hours in advance by calling 307-543-2800. You must check in before 4 p.m. on the first day of your trip.",559,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,56,PermitEntrance
43,Important Information,"Visitors will stage their trip at the West Yellowstone Chamber of Commerce, which is just west of the park entrance.  Visitors will need to check in with a ranger at the entrance station. Schedule your check-in 48 hours in advance by calling 307-344-2867. You must check in before 4 p.m. on the first day of your trip.",560,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,57,PermitEntrance
43,Important Information,25 Horse Power limit. No motors west of American Point.,58,PermitEntrance
43,Important Information,Trip must originate from Canada without passing through BWCAW first.  ,59,PermitEntrance
43,Important Information,25 horse power limit on wilderness portion of Snowbank Lake. paddle only beyond. No motors allowed with paddle permits.,6,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,60,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,61,PermitEntrance
43,Important Information,"Little Shoepack: W-92 52 25, N-48 29 27Shoepack: W-92 52 50, N-48 29 9",613,PermitEntrance
43,Important Information,Motors allowed on Trout Lake Only. 25 horse power limit.,62,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,63,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites,64,PermitEntrance
43,Important Information,"Fall Lake or beyond (Newton, Pipestone or Fourmile). 25 horse power limit No motors allowed with paddle permits.",65,PermitEntrance
43,Important Information,"Hiking only, canoeing not allowed. Camping limited to designated U.S.F.S. sites or at least 150 feet from hiking trails, lakes, streams, portages or  other campsites.",66,PermitEntrance
43,Important Information,"On US side motors are only allowed up to the edge of Snow Bay on Lac LacroixHiking only, canoeing not allowed. Camping limited to designated U.S.F.S.  sites or at least 150 feet from hiking trails, lakes, streams,  portages or other campsites.",67,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,68,PermitEntrance
18,Direction,NONE,687,PermitEntrance
43,Important Information,EXIT ONLY,687,PermitEntrance
49,Long Description,NONE,687,PermitEntrance
18,Direction,NONE,688,PermitEntrance
43,Important Information,EXIT ONLY,688,PermitEntrance
49,Long Description,NONE,688,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,69,PermitEntrance
43,Important Information,"This permit is not valid for entry at Pine Lake. Entry must be at Moose Lake via John Lake, the Royal River and N. and S. Fowl Lakes.",7,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,70,PermitEntrance
43,Important Information,"<u><b>Legend Details for the San Juan River:</b></u><p>X: Not Available = Either the date you are applying for is outside of the current permitting season or your requested group size is too large for the remaining availability. You may try booking for a smaller group size.<p>W: Available at the Facility = To a book a permit within five days of the launch date, you must obtain a permit in advance by calling the BLM Monticello Field Office at (435) 587-1544. Permits are not available at the launch site. Do not show up without a permit.",702,PermitEntrance
43,Important Information,"<u><b>Legend Details for the San Juan River:</b></u><p>X: Not Available = Either the date you are applying for is outside of the current permitting season or your requested group size is too large for the remaining availability. You may try booking for a smaller group size.<p>W: Available at the Facility = To a book a permit within five days of the launch date, you must obtain a permit in advance by calling the BLM Monticello Field Office at (435) 587-1544. Permits are not available at the launch site. Do not show up without a permit.",703,PermitEntrance
43,Important Information,"<u><b>Legend Details for the San Juan River:</b></u><p>X: Not Available = Either the date you are applying for is outside of the current permitting season or your requested group size is too large for the remaining availability. You may try booking for a smaller group size.<p>W: Available at the Facility = To a book a permit within five days of the launch date, you must obtain a permit in advance by calling the BLM Monticello Field Office at (435) 587-1544. Permits are not available at the launch site. Do not show up without a permit.",704,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,71,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,72,PermitEntrance
43,Important Information,"Whether you arrive by boat or float plane, you will disembark in a tidal area. There are large, slippery rocks to traverse before you reach the trailhead. ",729,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,73,PermitEntrance
49,Long Description,Access to the Main Salmon River Jetboat water system.,730,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,74,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,75,PermitEntrance
43,Important Information,25 horse power limit. No motors allowed with paddle permits.,76,PermitEntrance
43,Important Information,No camping on Horse Lake anytime during trip.,77,PermitEntrance
43,Important Information,"<b>Directions</b><ul><li>From Phoenix (188 miles, 4.5 to 5 hours): Take US Highway 60 to Globe. At Globe, continue east on US Highway 70 to the Klondyke Road (8 miles past Ft. Thomas). Turn right onto this graded dirt road, go 24 miles to the Y intersection, turn right and go another 16 miles to the trailhead. From the trailhead parking and kiosk, it is a 1.5-mile hike through Nature Conservancy land to the east wilderness boundary.<p></li><li>From Tucson (148 miles, 2.5 to 3 hours): Take Interstate 10 east to Willcox. In Willcox, take Exit 340 north (left) toward Bonita along the Ft. Grant Road. At the T in Bonita, turn left and go 38 miles to the East trailhead. From the trailhead parking and kiosk, it is a 1.5-mile hike through Nature Conservancy land to the east wilderness boundary.<p></li><li>From Safford (53 miles, 1 to 1.5 hours): Take US Highway 70 west past Pima and turn left on the Klondyke Road. On this graded dirt road, go 24 miles to the Y intersection, turn right and go another 16 miles to the trailhead. Go through the gate to park at the trailhead. From the trailhead parking and kiosk, it is a 1.5-mile hike through Nature Conservancy land to the east wilderness boundary.</ul></li>",772,PermitEntrance
